Portfolio_ID,Client_ID,Risk_Level,Portfolio_Value_USD,Client_Segment,Stress_Loss,Daily_Return,Daily_PnL,Scenario
5938,1402.0,High,482029.9,HNI,120507.475,0.010242069485265416,4936.98372977554,Stress Market
5790,1345.0,Medium,557522.68,Retail,83628.402,0.00308871634688164,1722.029415473262,Stress Market
5820,1962.0,Low,286993.60000000003,Retail,14349.680000000002,-0.0026010843857939736,-746.4945717828015,Stress Market
5013,1146.0,High,221781.1,HNI,55445.275,0.002396041699800377,531.3967638275974,Stress Market
5371,1147.0,High,13444.62,Retail,3361.155,-0.006706271937235199,-90.16327781279111,Stress Market
5323,1819.0,High,469230.19,Retail,117307.5475,0.00327034690502496,1534.545499610774,Stress Market
5460,1488.0,Medium,1696675.7311605888,HNI,254501.3596740883,0.008645568094252556,14668.725567614614,Stress Market
5077,1928.0,High,10450.18,HNI,2612.545,0.032720336322907044,341.93340423491674,Stress Market
5558,1935.0,Medium,0.0,Institutional,0.0,-0.01415378598592219,-0.0,Stress Market
5231,1639.0,Low,9907.43,Retail,495.3715,0.011065166873281334,109.62736623535369,Stress Market
5574,1337.0,Low,154484.46000000002,Retail,7724.223000000002,-0.00936043899761251,-1446.0423639091102,Stress Market
5913,1871.0,High,7811.44,Institutional,1952.86,-0.002035701900711665,-15.901763255295128,Stress Market
5671,1640.0,High,189904.77,HNI,47476.1925,0.012766344129691524,2424.389645689919,Stress Market
5415,1987.0,Low,165487.68,Retail,8274.384,0.0018049593386751635,298.69853345168707,Stress Market
5537,1952.0,Medium,326478.24000000005,Retail,48971.736000000004,-0.006772394237847127,-2211.039351358472,Stress Market
5018,1472.0,High,884457.94,HNI,221114.485,-0.0031624450071455067,-2797.0495963832,Stress Market
5804,1945.0,High,165456.36,HNI,41364.09,-0.008860018693176663,-1465.9464425049673,Stress Market
5523,1150.0,High,55287.99,Institutional,13821.9975,-0.010787295138884235,-596.4078657656802,Stress Market
5547,1414.0,High,61126.4,Institutional,15281.6,0.0179920419404205,1099.7887524669195,Stress Market
5549,1297.0,High,181366.0,Retail,45341.5,0.008140309719300947,1476.3754125507355,Stress Market
5710,1610.0,Low,45459.15,HNI,2272.9575,-0.0030645479763032712,-139.31174613696686,Stress Market
5851,1262.0,High,648594.74,Retail,162148.685,0.018991997508665013,12318.10968621323,Stress Market
5977,1763.0,Medium,266022.94,Retail,39903.441,0.004387594250519312,1167.200722050244,Stress Market
5128,1345.0,High,284871.60000000003,Retail,71217.90000000001,0.0172572423767792,4916.0982474608945,Stress Market
5724,1571.0,Low,116374.0,Retail,5818.700000000001,0.0035481442096180612,412.91173425009225,Stress Market
5514,1001.0,Medium,448061.62,Institutional,67209.243,-0.00924794013106487,-4143.647036787938,Stress Market
5358,1896.0,High,836150.22,Institutional,209037.555,-0.010203620803939394,-8531.759780010501,Stress Market
5025,1036.0,High,413286.84,Retail,103321.71,0.015945872102465238,6590.219092272015,Stress Market
5225,1008.0,Medium,220228.44,HNI,33034.265999999996,0.008024443185201579,1767.2106045455748,Stress Market
5040,1098.0,Medium,45376.24,Retail,6806.436,0.0004491808724302224,20.382139070803152,Stress Market
5489,1815.0,High,358384.32,HNI,89596.08,0.00334654766617564,1199.3502096899438,Stress Market
5861,1207.0,High,74772.08,Institutional,18693.02,0.0265532979157685,1985.4453160216756,Stress Market
5578,1403.0,Medium,364876.08,Retail,54731.412000000004,-0.006398856666029959,-2334.789736782881,Stress Market
5618,1151.0,Low,185652.48,Retail,9282.624000000002,0.0031354869058501885,582.1109200786141,Stress Market
5857,1053.0,Low,79931.0,HNI,3996.55,-0.0006109632621694699,-48.8349045084679,Stress Market
5529,1119.0,Low,15244.74,Retail,762.2370000000001,-0.0006884060161361018,-10.494570730430677,Stress Market
5269,1672.0,Medium,56033.55,HNI,8405.0325,0.013885322223846284,778.043897096002,Stress Market
5590,1627.0,High,404265.08,HNI,101066.27,0.017508326979760597,7078.005207139076,Stress Market
5630,1586.0,Low,50939.52,Retail,2546.976,0.004467548180003193,227.57475986623623,Stress Market
5431,1624.0,High,43067.36,Institutional,10766.84,0.02710957614308658,1167.5378752017214,Stress Market
5052,1419.0,High,222592.8,Retail,55648.2,0.001420076832655181,316.09887839584815,Stress Market
5223,1103.0,High,37209.92,Retail,9302.48,0.014639059425899279,544.718230112958,Stress Market
5733,1851.0,Low,73737.6,HNI,3686.8800000000006,-0.0011513337829672802,-84.89658995492813,Stress Market
5134,1253.0,Medium,484430.88,Retail,72664.632,0.004589996229861305,2223.5359128283944,Stress Market
5508,1226.0,High,662648.6000000001,HNI,165662.15000000002,-0.0016028610873536917,-1062.1336555294017,Stress Market
5711,1111.0,High,276084.25,Institutional,69021.0625,0.002939919299854364,811.6654149608172,Stress Market
5424,1509.0,Medium,297617.39,Retail,44642.6085,0.007841884305242963,2333.8811396083743,Stress Market
5494,1472.0,Low,543449.34,HNI,27172.467,-0.0036911034161673626,-2005.9277153878984,Stress Market
5095,1098.0,Medium,318679.47,Retail,47801.92049999999,0.025808647308225522,8224.686045602235,Stress Market
5769,1152.0,High,264249.81,HNI,66062.4525,-0.01912034762999404,-5052.548228359875,Stress Market
5364,1860.0,High,447294.24,Retail,111823.56,-0.023283772255754644,-10414.697215470858,Stress Market
5965,1913.0,High,37087.6,HNI,9271.9,0.024162217470001357,896.1186566404223,Stress Market
5117,1895.0,Medium,93874.56,Institutional,14081.184,0.010199952327555231,957.5160367702232,Stress Market
5243,1877.0,High,315551.4,HNI,78887.85,0.013482396341043102,4254.389040771029,Stress Market
5041,1337.0,Medium,14103.54,Retail,2115.531,0.008240146111171359,116.21523028474971,Stress Market
5946,1821.0,High,238420.62,Institutional,59605.155,0.0007550645430617075,180.022956496789,Stress Market
5752,1162.0,Low,275889.60000000003,HNI,13794.480000000003,-0.004086271857429158,-1127.3599082373876,Stress Market
5387,1719.0,Low,360629.82,Retail,18031.491,0.0007790227909686317,280.9388488829153,Stress Market
5858,1680.0,High,89799.36,HNI,22449.84,-0.012543234230242234,-1126.3744062058452,Stress Market
5066,1995.0,High,11968.48,Retail,2992.12,0.020502394668355024,245.38250054031374,Stress Market
5831,1160.0,High,32569.92,HNI,8142.48,-0.001941147630042773,-63.22302301868271,Stress Market
5531,1579.0,Medium,129583.86999999998,Retail,19437.580499999996,-0.009205966361510139,-1192.9447482143028,Stress Market
5754,1800.0,Low,235.6,Institutional,11.780000000000001,-0.0012069292082649672,-0.2843525214672262,Stress Market
5220,1397.0,High,450547.2,Retail,112636.8,0.00925862908551249,4171.449410316213,Stress Market
5026,1276.0,Low,290757.5,Institutional,14537.875,-0.0024186227640198748,-703.2327083095088,Stress Market
5430,1915.0,Medium,285556.36,HNI,42833.454,-0.009166644746797178,-2617.593707308524,Stress Market
5158,1895.0,Low,209375.8,Institutional,10468.79,0.0016184360574595616,338.86134427944165,Stress Market
5941,1391.0,Low,44730.4,Retail,2236.52,0.001624832855543614,72.67942356160808,Stress Market
5258,1134.0,High,8451.21,HNI,2112.8025,-0.009138863507422596,-77.23445466256491,Stress Market
5228,1194.0,Low,438204.4,HNI,21910.22,-0.001955191528091614,-856.7735304524689,Stress Market
5656,1400.0,Medium,192338.25,Retail,28850.7375,0.0034845992482916356,670.2217213677287,Stress Market
5341,1032.0,High,382.68,HNI,95.67,-0.027961686829946483,-10.70037831608392,Stress Market
5681,1687.0,Low,67412.0,Retail,3370.6000000000004,-0.006637318871882777,-447.4349397913617,Stress Market
5917,1459.0,Medium,827101.98,HNI,124065.29699999999,-0.007921330655029233,-6551.748269009376,Stress Market
5168,1954.0,High,3404.84,Retail,851.21,-0.003268943034236945,-11.130228000691321,Stress Market
5461,1882.0,High,44476.47,Retail,11119.1175,0.007218151311960092,321.03789028185366,Stress Market
5570,1374.0,High,275520.0,HNI,68880.0,0.03050712433899104,8405.322897878812,Stress Market
5222,1021.0,Low,219900.78,Retail,10995.039,0.004688298116010097,1030.9604125831509,Stress Market
5215,1229.0,High,451111.45,Retail,112777.8625,-0.0021987705992685424,-991.8905932534011,Stress Market
5520,1364.0,Medium,5361.9800000000005,HNI,804.297,0.00047180550516773403,2.529811682599287,Stress Market
5390,1562.0,High,135847.34,HNI,33961.835,-0.019050587292756178,-2587.971609158728,Stress Market
5819,1437.0,Medium,9966.74,HNI,1495.011,0.0004778423680913212,4.762530643750495,Stress Market
5627,1026.0,Medium,166244.88,Retail,24936.732,-0.0027639036670416544,-459.4848334588998,Stress Market
5063,1225.0,High,52397.55,Retail,13099.3875,0.0074543712067617895,390.59078802486124,Stress Market
5484,1797.0,High,40895.4,Retail,10223.85,-0.01554461887104646,-635.7034065789934,Stress Market
5000,1608.0,Low,17297.68,Retail,864.884,0.0029967325712058615,51.83652106229621,Stress Market
5383,1283.0,Medium,114738.8,Retail,17210.82,0.01909286695603093,2190.692643094642,Stress Market
5087,1452.0,High,81319.68000000001,Retail,20329.920000000002,-0.001175202969137152,-95.56712938528308,Stress Market
5397,1828.0,High,18873.12,HNI,4718.28,0.009034234441978829,170.50419073159946,Stress Market
5048,1658.0,Low,583395.8200000001,HNI,29169.791000000005,0.0038507199585555625,2246.4939278118886,Stress Market
5614,1515.0,Medium,131208.88999999998,Institutional,19681.333499999997,-0.004114645662630035,-539.8780901370013,Stress Market
5660,1191.0,Low,683777.15,HNI,34188.857500000006,0.0015204624090520839,1039.657452743768,Stress Market
5929,1048.0,Low,417031.16,HNI,20851.558,0.0004629620039089743,193.06958152608408,Stress Market
5307,1511.0,Medium,10886.07,HNI,1632.9105,0.0018721131825859807,20.379955153553766,Stress Market
5354,1016.0,Medium,337185.19999999995,HNI,50577.77999999999,-0.008576117406265599,-2891.739862855147,Stress Market
5310,1171.0,High,34755.450000000004,Retail,8688.862500000001,0.001490203485178854,51.79269271895941,Stress Market
5147,1219.0,High,701057.25,HNI,175264.3125,0.01095996582490899,7683.5635013046785,Stress Market
5125,1157.0,Medium,845099.0399999999,Retail,126764.85599999999,0.0181137232935405,15307.890166196712,Stress Market
5200,1045.0,High,259242.45,HNI,64810.6125,0.02018541652170414,5232.91683335706,Stress Market
5815,1372.0,High,498053.92,Retail,124513.48,0.04406364915023113,21946.07318877728,Stress Market
5506,1517.0,High,0.0,Retail,0.0,-0.01434695125776099,-0.0,Stress Market
5654,1098.0,Low,267183.08,Retail,13359.154000000002,0.004761603183603391,1272.2198043329595,Stress Market
5695,1891.0,High,413378.8000000001,HNI,103344.70000000003,0.004666840114767035,1929.1727664342595,Stress Market
5360,1036.0,High,0.0,Retail,0.0,0.04479605866435345,0.0,Stress Market
5264,1279.0,High,301401.48000000004,HNI,75350.37000000001,-0.015165965707103029,-4571.0445097501,Stress Market
5652,1348.0,Low,173482.56000000003,Retail,8674.128000000002,-0.0037986092109038804,-658.9924503471852,Stress Market
5159,1301.0,Low,552307.28,Retail,27615.364,-0.0025969632272201107,-1434.3216962859613,Stress Market
5338,1098.0,Medium,73796.58,Retail,11069.487,-0.024786748691717684,-1829.1772827682394,Stress Market
5666,1699.0,High,298181.68,HNI,74545.42,-0.00951510043361522,-2837.2286326641147,Stress Market
5118,1992.0,High,285714.8,Retail,71428.7,-0.01418265323107396,-4052.19393138565,Stress Market
5842,1190.0,High,36279.0,HNI,9069.75,0.004007875729524153,145.40172359140675,Stress Market
5782,1252.0,High,478419.76,HNI,119604.94,0.00783511951554319,3748.475998197489,Stress Market
5007,1980.0,High,152504.1,Institutional,38126.025,0.03852341678431773,5874.97900561727,Stress Market
5571,1927.0,Low,2580.25,HNI,129.01250000000002,0.005152119190930252,13.293755542397783,Stress Market
5328,1982.0,High,169138.52,Retail,42284.63,-0.010538073113248062,-1782.3940900265695,Stress Market
5368,1017.0,Medium,7990.8,Institutional,1198.62,-0.010080976056180295,-80.5550634697255,Stress Market
5179,1792.0,High,156998.52000000002,Retail,39249.630000000005,0.010838383430130114,1701.6101577229515,Stress Market
5905,1565.0,High,58974.08,HNI,14743.52,-0.025404664140412845,-1498.2166953898384,Stress Market
5530,1569.0,High,105452.41,Retail,26363.1025,0.03762917531708707,3968.0872234993462,Stress Market
5137,1322.0,High,927.18,HNI,231.795,0.02458880241442574,22.798245822607257,Stress Market
5661,1871.0,Low,30953.31,Institutional,1547.6655,-0.001945878260523524,-60.23137302024541,Stress Market
5665,1287.0,High,19112.96,Retail,4778.24,-0.03326269058181756,-635.7484745826557,Stress Market
5398,1942.0,Low,153610.63999999998,HNI,7680.531999999999,0.007169361870827067,1101.290265369343,Stress Market
5760,1853.0,High,645909.0,HNI,161477.25,-0.0012907969050523578,-833.7373381454634,Stress Market
5499,1662.0,Medium,403188.2400000001,Retail,60478.23600000001,0.015553795743681542,6271.107531214454,Stress Market
5094,1961.0,Low,1729.14,HNI,86.45700000000001,-0.0075721382939718355,-13.09328720963846,Stress Market
5703,1154.0,High,17161.3,Retail,4290.325,-0.010987500459075457,-188.55979162833162,Stress Market
5730,1385.0,High,1164.96,HNI,291.24,0.0011048739943636634,1.2871340084738934,Stress Market
5516,1103.0,High,185262.24,Retail,46315.56,0.001939611875294841,359.33684074772293,Stress Market
5259,1392.0,Medium,614204.0,Retail,92130.59999999999,-0.004700785657750924,-2887.2413541332485,Stress Market
5156,1038.0,Low,470754.73,HNI,23537.7365,0.003514249661737494,1654.3496506638253,Stress Market
5391,1476.0,Medium,350020.43999999994,HNI,52503.06599999999,-0.012111445152591133,-4239.2533613458145,Stress Market
5810,1758.0,High,310299.66,HNI,77574.915,-0.00184758970042587,-573.3064558616493,Stress Market
5865,1537.0,Medium,481710.4,Retail,72256.56,0.002143547580542786,1032.5691624422977,Stress Market
5657,1866.0,Medium,250701.76,Institutional,37605.264,0.006873266008704988,1723.1398853305159,Stress Market
5312,1817.0,High,76404.64,Institutional,19101.16,0.015232297561777791,1163.81821158051,Stress Market
5089,-1.0,High,467122.41,,116780.6025,-0.02149284183675738,-10039.788076534935,Stress Market
5176,1407.0,Low,222570.8,Institutional,11128.54,-0.007270570853678111,-1618.21677135982,Stress Market
5919,1505.0,Medium,20105.12,Retail,3015.7679999999996,0.01603212186278211,322.3277339058578,Stress Market
5162,1902.0,Medium,8075.95,HNI,1211.3925,0.0046877681437551,37.858181140559,Stress Market
5498,1824.0,Low,84391.8,HNI,4219.59,-0.003342432682782768,-282.0739104788668,Stress Market
5352,1684.0,High,108146.64,HNI,27036.66,0.032023039510450456,3463.184125642462,Stress Market
5081,1019.0,High,33896.8,Retail,8474.2,0.0033134926858571735,112.31679887396345,Stress Market
5990,1320.0,Medium,326443.25,HNI,48966.487499999996,0.014851566208765918,4848.193540779725,Stress Market
5556,1775.0,Medium,172828.91999999998,Retail,25924.337999999996,0.0015102217769213074,261.0099986657905,Stress Market
5028,1511.0,High,634438.98,HNI,158609.745,0.042214958497639746,26782.815209984892,Stress Market
5113,1653.0,High,165398.64,HNI,41349.66,0.03610681684886409,5972.018401531206,Stress Market
5016,1971.0,High,84324.24,HNI,21081.06,-0.0039792829695814705,-335.5500121549006,Stress Market
5373,1882.0,High,95297.07,Retail,23824.2675,0.02043141901908711,1947.0543684612758,Stress Market
5950,1142.0,Medium,93285.8,HNI,13992.87,0.00844451139502177,787.7530010937219,Stress Market
5482,1091.0,Low,29842.4,HNI,1492.1200000000001,0.007243157787661743,216.15321196251682,Stress Market
5450,1833.0,Low,98940.48,HNI,4947.024,-0.004424617302900523,-437.7737597652831,Stress Market
5502,1799.0,Medium,184444.2,Retail,27666.63,0.008932617519981272,1647.56949237893,Stress Market
5340,1050.0,High,193633.0,Institutional,48408.25,0.022168489736991755,4292.551173242925,Stress Market
5753,1697.0,Medium,27447.44,HNI,4117.116,-0.020404873837077373,-560.061550350751,Stress Market
5335,1574.0,High,149928.59,HNI,37482.1475,-0.022665170253315502,-3398.157018189536,Stress Market
5464,1189.0,High,227853.38,Institutional,56963.345,-0.03978464355520201,-9065.065506147996,Stress Market
5288,1341.0,Medium,233389.0,Retail,35008.35,-0.002532882013334692,-591.1468002101705,Stress Market
5542,1681.0,Low,660557.98,Retail,33027.899,0.00398771127897981,2634.1145072661197,Stress Market
5623,1837.0,Medium,19403.25,Institutional,2910.4874999999997,0.018728284625152337,363.3895886529871,Stress Market
5112,1053.0,Medium,61869.32,HNI,9280.398,0.0015891373650373023,98.31884816144967,Stress Market
5139,1443.0,Low,182035.14,HNI,9101.757000000001,0.008543077727856459,1555.1403502212324,Stress Market
5400,1612.0,Low,198771.22,HNI,9938.561000000002,-0.006500507291074457,-1292.113764865765,Stress Market
5609,1992.0,High,506013.08,Retail,126503.27,-0.033067648787103096,-16732.662811120303,Stress Market
5833,1263.0,High,61013.4,HNI,15253.35,-0.00011095397793237557,-6.769679437179204,Stress Market
5968,1004.0,High,14083.08,HNI,3520.77,0.008681308978786146,122.2595688529636,Stress Market
5612,1195.0,High,103872.72,Retail,25968.18,0.0003461050381181378,35.95087171503466,Stress Market
5743,1773.0,Medium,13654.54,Retail,2048.181,-0.02410930520047852,-329.201472232142,Stress Market
5435,1991.0,High,69874.2,Retail,17468.55,-0.0007824007902557682,-54.669629298489596,Stress Market
5132,1883.0,Low,148877.94,Retail,7443.897000000001,-0.006122347502524266,-911.4824841399576,Stress Market
5705,1349.0,Low,240276.63,Retail,12013.8315,0.0037483627441501923,900.6439681819604,Stress Market
5172,1046.0,High,29524.35,Retail,7381.0875,0.008331964921936965,245.99584854298962,Stress Market
5564,1866.0,Medium,359586.45,Institutional,53937.9675,-0.010578557435928263,-3803.9059145065467,Stress Market
5276,1935.0,Medium,66894.04,Institutional,10034.105999999998,-0.005466403008040323,-365.6697814759696,Stress Market
5379,1819.0,High,56626.59,Retail,14156.6475,-0.020184270437779032,-1142.9664065292336,Stress Market
5880,1655.0,Medium,64196.64000000001,Institutional,9629.496000000001,-5.214916727806255e-05,-3.347801318049562,Stress Market
5495,1369.0,High,790562.24,Institutional,197640.56,0.020102846410024765,15892.551288285136,Stress Market
5640,1635.0,High,0.0,Retail,0.0,-0.018714520926710877,-0.0,Stress Market
5533,1105.0,High,256242.06000000003,Retail,64060.51500000001,0.011080930310356889,2839.400409442289,Stress Market
5771,1669.0,Medium,417403.77,HNI,62610.5655,-0.00566309142046929,-2363.795708758537,Stress Market
5248,1658.0,Medium,324004.87,HNI,48600.7305,-0.00881447398714813,-2855.9324983243114,Stress Market
5135,1656.0,High,63895.02,Institutional,15973.755,-0.0011406071990911566,-72.87911979807343,Stress Market
5961,1119.0,Medium,40117.59,Retail,6017.638499999999,-0.01172290786903249,-470.2948114976191,Stress Market
5911,1830.0,High,85.81,Institutional,21.4525,-0.01007298610694364,-0.8643629378368338,Stress Market
5655,1786.0,Medium,235545.2,HNI,35331.78,-0.013674534711066182,-3220.9710134250263,Stress Market
5811,1603.0,Low,312379.76,HNI,15618.988000000001,0.010223625664581947,3193.653731431949,Stress Market
5419,1950.0,Low,4308.4800000000005,HNI,215.42400000000004,0.000576317759858643,2.4830535419957664,Stress Market
5478,1345.0,High,56595.8,Retail,14148.95,-0.012994510159851707,-735.4346981049353,Stress Market
5621,1473.0,High,5809.6,Retail,1452.4,0.005279598214684439,30.672353788030723,Stress Market
5683,1392.0,Low,200604.6,Retail,10030.230000000001,-0.00016164024845414813,-32.425777385045,Stress Market
5219,1907.0,High,397884.85,HNI,99471.2125,-0.003419391990664452,-1360.5242692967267,Stress Market
5877,1057.0,High,36714.68,HNI,9178.67,0.013283334000868504,487.69335717500684,Stress Market
5975,1633.0,High,329087.88,Institutional,82271.97,0.016150154200946103,5314.820007662447,Stress Market
5902,1750.0,Medium,49389.55,HNI,7408.4325,-0.00566601377132633,-279.8418704596104,Stress Market
5332,1637.0,High,256821.56,Retail,64205.39,-0.0105163648128936,-2700.8292167764425,Stress Market
5967,1117.0,Low,139783.76,HNI,6989.188000000001,-0.0009752584857582201,-136.32529811119048,Stress Market
5071,1487.0,Low,196599.4,HNI,9829.97,-0.011109605823677924,-2184.1418391715856,Stress Market
5462,1236.0,High,134714.84,Retail,33678.71,-0.029303821243971042,-3947.6595902701597,Stress Market
5548,1188.0,High,56862.09,Institutional,14215.5225,0.02833748534889049,1611.3286422822923,Stress Market
5449,1446.0,Low,2987.24,HNI,149.362,0.008624838567506418,25.76446276239787,Stress Market
5964,1789.0,High,51947.280000000006,HNI,12986.820000000002,-0.003980720791127566,-206.78761753852524,Stress Market
5497,1246.0,High,106450.9,Institutional,26612.725,0.01253113926111533,1333.9510523710617,Stress Market
5728,1075.0,High,157422.18,Retail,39355.545,0.007225003090870722,1137.375737071607,Stress Market
5942,1434.0,Low,199702.43,HNI,9985.121500000001,0.015794404042276187,3154.1808676443775,Stress Market
5413,1996.0,Medium,154807.94,HNI,23221.191,0.014134898937214922,2188.1945865784314,Stress Market
5191,1696.0,High,692989.22,HNI,173247.305,-0.0015583518296153308,-1079.921018890701,Stress Market
5601,1068.0,Medium,553460.04,Institutional,83019.00600000001,-0.01076648528720511,-5958.819377715952,Stress Market
5927,1046.0,Medium,86020.6,Retail,12903.09,-0.01857735584309087,-1598.0352960361827,Stress Market
5727,1093.0,Low,96233.44,HNI,4811.6720000000005,0.0014173181793361155,136.39340397205132,Stress Market
5271,1452.0,Low,733802.55,Retail,36690.1275,-0.0033817537264215166,-2481.5395079201116,Stress Market
5948,1911.0,High,380784.52,Retail,95196.13,-0.027445074191953484,-10450.659402547395,Stress Market
5751,1217.0,Medium,892670.53,Retail,133900.5795,-0.00705887461091032,-6301.249340124859,Stress Market
5091,1431.0,High,48539.4,HNI,12134.85,-0.020630960072287905,-1001.4144233328116,Stress Market
5834,1340.0,Medium,180549.6,Institutional,27082.44,0.020945699620870777,3781.7376882683707,Stress Market
5281,1550.0,High,7354.23,HNI,1838.5575,0.018632795138989012,137.02986099500714,Stress Market
5058,1611.0,High,53025.3,Retail,13256.325,0.0008405471736676525,44.57026604787938,Stress Market
5266,1253.0,High,48152.0,Retail,12038.0,0.030598882777800526,1473.397403516651,Stress Market
5003,1521.0,High,466703.73,Institutional,116675.9325,0.002547366152952366,1188.8652852586197,Stress Market
5282,1757.0,High,19173.4,HNI,4793.35,-0.016225684026565275,-311.1015301149467,Stress Market
5572,1099.0,Medium,50761.600000000006,Institutional,7614.240000000001,0.018977488927235886,963.3277019287773,Stress Market
5194,1801.0,High,143697.96,Institutional,35924.49,0.011778200873693174,1692.5034380199268,Stress Market
5719,1179.0,Medium,66525.69,Retail,9978.8535,-0.011746953851917477,-781.474210396968,Stress Market
5744,1222.0,High,559064.88,HNI,139766.22,-0.002806773561672164,-1569.168524443421,Stress Market
5869,1905.0,High,295676.49,HNI,73919.1225,-0.01651236506769515,-4882.318144814714,Stress Market
5372,1761.0,High,77610.50000000001,Institutional,19402.625000000004,-0.026655994619286725,-2068.7850704001526,Stress Market
5552,1324.0,High,344942.16000000003,HNI,86235.54000000001,0.019523550950632827,6734.495835781341,Stress Market
5700,1515.0,Medium,775049.52,Institutional,116257.428,0.023612999685641567,18301.24407211665,Stress Market
5068,1791.0,High,519355.2,HNI,129838.8,-0.026971351476382823,-14007.711640287096,Stress Market
5817,1758.0,Low,50253.4,HNI,2512.67,0.0032148461834528544,161.55695119552968,Stress Market
5038,1159.0,Medium,287601.66000000003,HNI,43140.249,-0.007107710829461926,-2044.189433353227,Stress Market
5791,1474.0,Medium,968.67,Institutional,145.3005,-0.005145504605176355,-4.9842959458961795,Stress Market
5540,1851.0,High,650543.0399999999,HNI,162635.75999999998,-0.010847878484777383,-7057.011847037672,Stress Market
5394,1674.0,Low,648265.2000000001,Retail,32413.260000000006,-0.0039199538483990805,-2541.1696655232,Stress Market
5930,1379.0,Low,55153.43,Retail,2757.6715000000004,0.000642608139724135,35.4420430517053,Stress Market
5239,1956.0,High,154616.84,Institutional,38654.21,-0.015619002328220756,-2414.960783942136,Stress Market
5073,1690.0,High,346569.5,Retail,86642.375,0.006409136515596776,2221.211237642117,Stress Market
5138,1612.0,Low,153509.52,HNI,7675.476,0.00014880945275431526,22.843667663777612,Stress Market
5261,1267.0,Low,29886.12,Retail,1494.306,-0.0007947402343320487,-23.75170201207573,Stress Market
5033,-1.0,Medium,79646.68000000001,,11947.002,-0.010190763944499175,-811.6605148430637,Stress Market
5662,1167.0,High,443526.48,Retail,110881.62,-0.010535426611366656,-4672.740680237781,Stress Market
5005,1555.0,Medium,9024.743504663393,Institutional,1353.711525699509,0.009764694709909072,88.12386515827289,Stress Market
5708,1284.0,Low,586192.64,Institutional,29309.632,0.002904585938121904,1702.6468991745555,Stress Market
5854,1396.0,Medium,213649.8,Retail,32047.469999999998,-0.011030662937582612,-2356.6989304819376,Stress Market
5015,1252.0,High,109109.52,HNI,27277.38,0.0029866461085845176,325.87152331752463,Stress Market
5738,1498.0,High,480856.32,Institutional,120214.08,0.016027742467435782,7707.04126079889,Stress Market
5304,1034.0,Low,234996.3,HNI,11749.815,-0.007947026405606858,-1867.5218013199108,Stress Market
5421,-1.0,Low,622812.18,,31140.609000000004,0.0031168009618996752,1941.1816017068338,Stress Market
5524,1921.0,Medium,122983.44,HNI,18447.516,-0.00725148510735016,-891.8125836106921,Stress Market
5064,1969.0,High,37332.46694447597,HNI,9333.116736118993,0.012411973371863188,463.36958562079843,Stress Market
5059,1417.0,High,258973.3,HNI,64743.325,-0.014265183130850338,-3694.3015505006438,Stress Market
5465,1195.0,High,0.0,Retail,0.0,-0.03509764201329038,-0.0,Stress Market
5474,1825.0,High,31291.28,Institutional,7822.82,-0.03155084875766325,-987.2664427136929,Stress Market
5872,1625.0,High,56758.86,HNI,14189.715,0.00196169893322764,111.34379511321697,Stress Market
5241,1492.0,Low,129575.68,Retail,6478.784,0.0016986125086074094,220.09887085931092,Stress Market
5350,1074.0,Low,436838.14,Retail,21841.907000000003,-0.004121583125522043,-1800.4647064084359,Stress Market
5224,1412.0,Medium,514756.00000000006,Retail,77213.40000000001,0.008363109505328488,4304.9607965248715,Stress Market
5709,1419.0,High,73657.5,Retail,18414.375,-0.032230401245379195,-2374.010779731518,Stress Market
5910,1868.0,High,493727.92,Institutional,123431.98,-0.0003215959729463314,-158.78091080316847,Stress Market
5441,1919.0,Low,299316.4,HNI,14965.820000000002,-0.005655080998812283,-1692.6584862728969,Stress Market
5792,1547.0,Low,339607.02,HNI,16980.351000000002,-0.002859180539010796,-970.9977824954502,Stress Market
5955,1095.0,Medium,296039.0,Retail,44405.85,0.0012687840557969682,375.6095630940787,Stress Market
5351,1662.0,Low,20315.15,Retail,1015.7575000000002,-0.003902066826419762,-79.27107288874143,Stress Market
5230,1189.0,Medium,19143.6,Institutional,2871.5399999999995,-0.0039146665307579044,-74.94081019821701,Stress Market
5023,1735.0,High,144131.82,HNI,36032.955,0.021125856184288812,3044.908100899802,Stress Market
5148,1278.0,Low,15416.98,Institutional,770.849,-0.002484459347615744,-38.30286007300497,Stress Market
5925,1061.0,High,3271.84,Retail,817.96,0.017713842241302836,57.956857598784275,Stress Market
5303,1595.0,High,211441.7,HNI,52860.425,-0.021594137093152364,-4565.901057009194,Stress Market
5674,1879.0,Medium,55644.27,HNI,8346.6405,0.007057650134983394,392.7177896765524,Stress Market
5056,1728.0,Low,100386.26,Retail,5019.313,0.007607843103289502,763.7229158060268,Stress Market
5329,1341.0,Medium,495783.73,Retail,74367.55949999999,-0.028959734001527473,-14357.764943085116,Stress Market
5720,1018.0,High,867120.42,Retail,216780.105,-0.014937905109409537,-12952.962552391344,Stress Market
5840,1176.0,Low,300791.74,Retail,15039.587,0.0032853606359027,988.2093422006795,Stress Market
5637,1611.0,Low,75436.31,Retail,3771.8155,-0.0006152269302149634,-46.410449428044345,Stress Market
5496,1395.0,High,448912.49,Institutional,112228.1225,0.008422917467426176,3781.1528533667783,Stress Market
5043,1232.0,Low,150041.97613448414,HNI,7502.098806724207,-0.002619925933579103,-393.0988644001918,Stress Market
